"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD4_C1,voi,-1.3740468755157,0.0133780657590428,0.0905685932910555
"2",Birth_CD8_C6,voi,0.58457743301227,0.060379062194037,0.0905685932910555
"3",Discharge_CD8_C6,voi,0.493229544879534,0.0531676686796265,0.0905685932910555
"4",OneYear_CD4_C7,voi,1.04624902350608,0.21530647414435,0.21530647414435
"5",Birth_TPHE_C10,voi,0.74871365567407,0.125288934395128,0.136678837521958
"6",Birth_TPHE_C20,voi,-0.57491274899863,0.0526294021894788,0.0905685932910555
"7",Discharge_TPHE_C1,voi,0.523788458684248,0.0327209743980634,0.0905685932910555
"8",Discharge_TPHE_C16,voi,-0.516654283118906,0.0809748025378781,0.107966403383838
"9",Birth_TPHE_CD8_C15,voi,-0.547660721920048,0.0349132077896877,0.0905685932910555
"10",Discharge_TPHE_CD8_C6,voi,0.735462668432345,0.0165089338184789,0.0905685932910555
"11",Discharge_TPHE_CD8_C14,voi,0.515234350962502,0.0592972348012433,0.0905685932910555
"12",OneYear_TPHE_CD8_C21,voi,0.884450038268947,0.090915952088367,0.10909914250604
