"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",TPHE_IST_Disch,voiTPHE_2,-0.360470466591219,0.672809956197575,0.708221006523763
"2",TPHE_IST_Disch,voiTPHE_3,-0.219601176060732,0.761303833131443,0.761303833131443
"3",TPHE_IST_Disch,voiTPHE_4,1.7999030002242,0.0595116135920455,0.0901838367324079
"4",TPHE_IST_Disch,voiTPHE_5,0.763474000336752,0.369570524339286,0.434788852163866
"5",ICS_IST_Birth,voiICS_2,-1.5279635861056,0.0603423014482692,0.0901838367324079
"6",ICS_IST_Birth,voiICS_3,-2.37279878670261,0.016008746442024,0.0901838367324079
"7",ICS_IST_Birth,voiICS_4,-1.85923825250968,0.0252475647011313,0.0901838367324079
"8",ICS_IST_Birth,voiICS_6,-0.547082758260692,0.538715472745737,0.598572747495263
"9",ICS_IST_1YR,voiICS_7,-2.34201848971832,0.0260978996883051,0.0901838367324079
"10",ICS_IST_1YR,voiICS_8,-1.66135923753197,0.0471680462341665,0.0901838367324079
"11",OneYear_CD4_C4,voi,0.471423347664205,0.069819994663302,0.0930933262177361
"12",OneYear_CD8_C7,voi,0.494709878239567,0.0446967017828942,0.0901838367324079
"13",OneYear_CD8_C10,voi,0.494625109914257,0.062732131471446,0.0901838367324079
"14",Birth_TPHE_C1,voi,0.573761420542495,0.0631286857126855,0.0901838367324079
"15",Discharge_TPHE_CD8_C3,voi,-0.604484717915976,0.0627354222693067,0.0901838367324079
"16",Discharge_TPHE_CD8_C8,voi,-0.510059236817459,0.0450916327465813,0.0901838367324079
"17",Discharge_TPHE_CD8_C23,voi,-3.27202174633689,0.0240014060124876,0.0901838367324079
"18",Discharge_TPHE_CD8_C24,voi,0.865665157666009,0.0133580047648675,0.0901838367324079
"19",OneYear_TPHE_CD8_C21,voi,1.1635188908238,0.0524182431926144,0.0901838367324079
"20",OneYear_TPHE_CD8_C23,voi,-1.11459178679491,0.105435517370765,0.131794396713457
