"","voi_names","vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD4_C5,voi,0.674290271034201,0.0265515765420457,0.0593099199448644
"2",Birth_CD4_C7,voi,-5.55791231742816,0.128029032779316,0.133595512465373
"3",Birth_CD4_C15,voi,0.639288587633973,0.00860690742995995,0.0516414445797597
"4",Birth_CD8_C3,voi,0.56002577833484,0.111179933931078,0.121287200652085
"5",Birth_CD8_C4,voi,0.579675111865195,0.0231284784743623,0.0593099199448644
"6",Discharge_CD4_C7,voi,-2.08961111676097,0.168799369507815,0.168799369507815
"7",Discharge_CD4_C15,voi,0.420295522419054,0.0589219045902908,0.0725775003782847
"8",Discharge_CD8_C10,voi,0.456136502531787,0.0376780201111556,0.0593099199448644
"9",Birth_TPHE_C12,voi,0.649448792050892,0.0216509317340425,0.0593099199448644
"10",Birth_TPHE_C18,voi,0.695886851348454,0.00748393125899473,0.0516414445797597
"11",Birth_TPHE_C20,voi,0.911511722672842,0.00717217141742732,0.0516414445797597
"12",Discharge_TPHE_C5,voi,0.539896775219407,0.034619863910907,0.0593099199448644
"13",Discharge_TPHE_C6,voi,0.501463625225553,0.0395399466299096,0.0593099199448644
"14",Discharge_TPHE_C8,voi,-0.865449788518931,0.00787766636266959,0.0516414445797597
"15",Discharge_TPHE_C15,voi,0.517670651089355,0.0313396714971018,0.0593099199448644
"16",Discharge_TPHE_C17,voi,1.02018424179098,0.0111902011805753,0.0537129656667616
"17",Discharge_TPHE_C18,voi,0.593601586737167,0.014859382796216,0.0593099199448644
"18",Discharge_TPHE_C20,voi,0.643009813057131,0.0327125448046228,0.0593099199448644
"19",Discharge_TPHE_C21,voi,0.505458123619357,0.0530036611805164,0.0706715482406885
"20",OneYear_TPHE_C2,voi,0.525720419361369,0.0308848953718473,0.0593099199448644
"21",Discharge_TPHE_CD8_C5,voi,-2.86106477797545,0.0635053128309991,0.0725775003782847
"22",Discharge_TPHE_CD8_C20,voi,0.462411148615592,0.042840959789627,0.0604813549971205
"23",OneYear_TPHE_CD8_C1,voi,0.49443101893739,0.0610931099662002,0.0725775003782847
"24",OneYear_TPHE_CD8_C24,voi,-0.59093917713232,0.0205460813295512,0.0593099199448644
