"","voi_names","vars","renamed_vars","var_coeffs","var_pvals","adj_var_pvals"
"1",Birth_CD4_C6,voi,voi,-0.210140863949387,0.052903790277622,0.0736455374635801
"2",Birth_CD4_C10,voi,voi,-0.425355058914763,0.0119054050447154,0.0476216201788618
"3",Discharge_CD4_C3,voi,voi,0.206416075254924,0.00873858172595634,0.0436929086297817
"4",Discharge_CD4_C6,voi,voi,-0.172390087903674,0.0500275488995909,0.0736455374635801
"5",Discharge_CD4_C10,voi,voi,-0.214675923025356,0.0446592600571387,0.0736455374635801
"6",Discharge_CD4_C13,voi,voi,-0.328197990176308,0.00612166503543376,0.0408111002362251
"7",Discharge_CD4_C15,voi,voi,-0.206954387654777,0.0601978735798778,0.0752473419748473
"8",OneYear_CD4_C1,voi,voi,-0.172777915468315,0.0520981640644149,0.0736455374635801
"9",OneYear_CD4_C2,voi,voi,-0.31627009701222,0.00387100963295416,0.0387100963295416
"10",OneYear_CD4_C5,voi,voi,-0.161576303342248,0.0685925978378164,0.0806971739268428
"11",OneYear_CD4_C6,voi,voi,-0.216208445742486,0.0241284422444682,0.0736455374635801
"12",OneYear_CD4_C8,voi,voi,-0.199641970318533,0.0529170827200933,0.0736455374635801
"13",OneYear_CD8_C2,voi,voi,-0.194725947396766,0.0350332435141078,0.0736455374635801
"14",OneYear_CD8_C3,voi,voi,-0.22151163955626,0.0552341530976851,0.0736455374635801
"15",OneYear_CD8_C5,voi,voi,-0.176876253847343,0.0430804081551951,0.0736455374635801
"16",Birth_TPHE_CD8_C1,voi,voi,-0.543123823852617,0.113099519080983,0.115578360752381
"17",Birth_TPHE_CD8_C7,voi,voi,-1.31819761825754,0.0967235447585737,0.107470605287304
"18",Birth_TPHE_CD8_C16,voi,voi,-1.08053939282733,0.115578360752381,0.115578360752381
"19",Discharge_TPHE_CD8_C5,voi,voi,0.195572552253225,0.00170085396640145,0.0340170793280291
"20",OneYear_TPHE_CD8_C6,voi,voi,0.163583120865328,0.0450630116224857,0.0736455374635801
